timestamp,price,MA7,MA30,target_price
2025-04-16,0.6080639244271904,0.6291301875370358,0.6682235073679845,0.6821362911471233
2025-04-17,0.6106653469788688,0.6260810629282966,0.6646374343616605,0.6972646472481486
2025-04-18,0.6168950161106203,0.6270738780660032,0.6617728461903415,0.7220676397924738
2025-04-19,0.6273043794612541,0.6275439802819688,0.657834069092118,0.7138859038055668
2025-04-20,0.6280852975713835,0.6232510238727145,0.6548441857134784,0.7075935331519487
2025-04-21,0.6202087731824584,0.6208516687997212,0.6520436339332949,0.704070171794187
2025-04-22,0.6226371412727918,0.6191228398577954,0.6494485782066405,0.7052906740354157
2025-04-23,0.6821362911471233,0.6297046065320714,0.6485667919449579,0.6957354792970168
2025-04-24,0.6972646472481486,0.6420759351419686,0.647476917140078,0.6820275063998128
2025-04-25,0.7220676397924738,0.6571005956679477,0.6466918071161788,0.7048540559063339
2025-04-26,0.7138859038055668,0.6694693848599923,0.6462210166634149,0.6974986414291682
2025-04-27,0.7075935331519487,0.6808277042286444,0.6452031085464143,0.7013467253059199
2025-04-28,0.704070171794187,0.69280790403032,0.6451571140905398,0.6763756494805502
2025-04-29,0.7052906740354157,0.7046155515678377,0.6461982720366211,0.6631639151504879
2025-04-30,0.6957354792970168,0.7065582927321081,0.6473856140753672,0.6787761903074216
2025-05-01,0.6820275063998128,0.704381558325203,0.6480819417117352,0.671376495581957
2025-05-02,0.7048540559063339,0.7019224749128974,0.6489673469526746,0.7651537464755499
2025-05-03,0.6974986414291682,0.6995814374305548,0.6508279343345077,0.7773024778174161
2025-05-04,0.7013467253059199,0.6986890363096936,0.6525183173747493,0.8400596557571808
2025-05-05,0.6763756494805502,0.694732675979174,0.6530455373944838,0.8048629924679394
2025-05-06,0.6631639151504879,0.6887145675670414,0.6532770433150962,0.8191103769126542
2025-05-07,0.6787761903074216,0.6862918119970992,0.65680235290999,0.8312541090164433
2025-05-08,0.671376495581957,0.6847702390231198,0.6596927238015956,0.7985815955519888
2025-05-09,0.7651537464755499,0.6933844805330078,0.6666108177881903,0.760909266948887
2025-05-10,0.7773024778174161,0.7047850285884719,0.6714539264074361,0.7605802350885046
2025-05-11,0.8400596557571808,0.7246011615100805,0.679124404594453,0.7424784161936966
2025-05-12,0.8048629924679394,0.7429564962225647,0.6851527155450677,0.7518394820880364
2025-05-13,0.8191103769126542,0.7652345621885884,0.6905185283609507,0.7426046048097757
2025-05-14,0.8312541090164433,0.787017122004163,0.6969935233717185,0.7456441858290309
2025-05-15,0.7985815955519888,0.8051892791427389,0.7024549450945757,0.772065003489696
2025-05-16,0.760909266948887,0.8045829249246442,0.7075497898452989,0.8077548195843751
2025-05-17,0.7605802350885046,0.8021940331062282,0.7125469527822869,0.748254247966839
2025-05-18,0.7424784161936966,0.7882538560257305,0.7167330661183893,0.7460261925160765
2025-05-19,0.7518394820880364,0.7806790688286015,0.7208842362059488,0.7589761692612583
2025-05-20,0.7426046048097757,0.7697496728139045,0.7247015464472285,0.7582470752465925
2025-05-21,0.7456441858290309,0.7575196837871314,0.7288827268687809,0.7578018172885506
2025-05-22,0.772065003489696,0.753731599206804,0.7338636556093444,0.7465205662397495
2025-05-23,0.8077548195843751,0.7604238210118737,0.7380509398905861,0.724272085506191
2025-05-24,0.748254247966839,0.7586629657087786,0.7397505932478758,0.6912614352706643
2025-05-25,0.7460261925160765,0.7591697908976899,0.7405492116719958,0.6863035406713839
2025-05-26,0.7589761692612583,0.7601893176367217,0.7420522205205189,0.6853559510305921
2025-05-27,0.7582470752465925,0.7624239562705527,0.7437406719236738,0.6900620402912112
2025-05-28,0.7578018172885506,0.7641607607647697,0.7455317267734858,0.684833771475063
2025-05-29,0.7465205662397495,0.7605115554433489,0.7469060565136303,0.6662352525151268
2025-05-30,0.724272085506191,0.7485854505750368,0.7478572767206029,0.6279989717216173
2025-05-31,0.6912614352706643,0.740443620189869,0.7481650743496312,0.6564156318236438
2025-06-01,0.6863035406713839,0.7319118127834843,0.7475467238417994,0.665097118031322
2025-06-02,0.6853559510305921,0.721394638750532,0.7471419674951804,0.6696475032429187
2025-06-03,0.6900620402912112,0.7116539194711917,0.7467658113280233,0.7051927875959849
2025-06-04,0.684833771475063,0.7012299129264079,0.7470477487278404,0.7161084051691045
2025-06-05,0.6662352525151268,0.6897605823943189,0.747150126639995,0.6978609557770317
2025-06-06,0.6279989717216173,0.6760072804250942,0.745457552687135,0.6645616396607636
2025-06-07,0.6564156318236438,0.6710293085040911,0.7449588572285245,0.6415287116259395
2025-06-08,0.665097118031322,0.6679998195555109,0.7416236362803835,0.6249531411165467
2025-06-09,0.6696475032429187,0.6657557555858433,0.7380351371279004,0.6338091675682362
2025-06-10,0.7051927875959849,0.6679172909150967,0.7335395748558605,0.6348092267777333
2025-06-11,0.7161084051691045,0.6723850957285311,0.730581088612566,0.6114224843190872
2025-06-12,0.6978609557770317,0.6769030533373747,0.7265394412413786,0.6031520541269734
