timestamp,price,MA7,MA30,target_price
2025-04-16,2.0331516069849553,2.092076576090727,2.489815747137419,2.4029004952419557
2025-04-17,1.9662907830993783,2.0733403063428835,2.4673922956260106,2.4693916598652432
2025-04-18,2.048917907687506,2.07920875576654,2.449364322557673,2.5390175211716355
2025-04-19,2.0551406254502433,2.0742046683999287,2.4247000929051064,2.6175539038516815
2025-04-20,2.180256626410953,2.069758332777937,2.406153470151843,2.6236517442693033
2025-04-21,2.2402437872704017,2.0905115317094483,2.390561674455888,2.491431747535148
2025-04-22,2.214344031853888,2.105477909822475,2.3735863048801793,2.595275672119853
2025-04-23,2.4029004952419557,2.158299179573475,2.3613419765718806,2.5295275274294813
2025-04-24,2.4693916598652432,2.2301707333971703,2.3465657398532795,2.4628430708919775
2025-04-25,2.5390175211716355,2.300184963894903,2.330279383229953,2.5411555954016767
2025-04-26,2.6175539038516815,2.380529717952251,2.31794965274635,2.5087548510729434
2025-04-27,2.6236517442693033,2.4438718776463015,2.3050503904105972,2.426043412107072
2025-04-28,2.491431747535148,2.4797558719698367,2.2969674247558336,2.3235406985786105
2025-04-29,2.595275672119853,2.5341746777221172,2.297952942550848,2.3164569559856054
2025-04-30,2.5295275274294813,2.5522642537489064,2.2959709379946833,2.3291230786412447
2025-05-01,2.4628430708919775,2.5513287410384398,2.2942887085043657,2.284913372539231
2025-05-02,2.5411555954016767,2.5516341802141604,2.2906202796992745,2.7225136771054235
2025-05-03,2.5087548510729434,2.536091458388626,2.292471757941141,2.898025505480271
2025-05-04,2.426043412107072,2.507861696651165,2.289726781949955,3.351975797099995
2025-05-05,2.3235406985786105,2.4838772610859445,2.2836765692622607,3.1375026408951645
2025-05-06,2.3164569559856054,2.4440460159239095,2.2793157347904214,3.1826100908052872
2025-05-07,2.3291230786412447,2.415416808954162,2.2851022262561838,3.2201166829312875
2025-05-08,2.284913372539231,2.389998280618055,2.290554325559151,3.0496379685259014
2025-05-09,2.7225136771054235,2.4159065780043045,2.3177941592738516,2.873344400259089
2025-05-10,2.898025505480271,2.4715166714910657,2.3444801870787177,2.8081945868891918
2025-05-11,3.351975797099995,2.6037927264900547,2.389284754924654,2.69189893084014
2025-05-12,3.1375026408951645,2.7200730039638477,2.424195868387275,2.8179511745606804
2025-05-13,3.1826100908052872,2.8438091660809452,2.4565701722219546,2.7671437626093818
2025-05-14,3.2201166829312875,2.9710939666938083,2.494075015161337,2.8081055653429696
2025-05-15,3.0496379685259014,3.080340337549047,2.5254103012767772,2.8802051572338963
2025-05-16,2.873344400259089,3.101887583713857,2.553416727719248,3.07281619660486
2025-05-17,2.8081945868891918,3.0890545953437027,2.581480187845576,2.8057898050475156
2025-05-18,2.69189893084014,2.994757900163723,2.6029128886173303,2.77779794698785
2025-05-19,2.8179511745606804,2.949107690687368,2.628339906921011,2.793190865476267
2025-05-20,2.7671437626093818,2.889755358087953,2.6479028114609586,2.7646363122413704
2025-05-21,2.8081055653429696,2.830896627003908,2.666831537396711,2.8143846628042204
2025-05-22,2.8802051572338963,2.8066919396764782,2.6890269082427114,2.8545894316665947
2025-05-23,3.07281619660486,2.8351879105830173,2.711357431621475,2.7695380770035287
2025-05-24,2.8057898050475156,2.8348443703199204,2.7225707031275506,2.4428261336197297
2025-05-25,2.77779794698785,2.8471156583410218,2.7305300506547576,2.418967612650521
2025-05-26,2.793190865476267,2.843578471328963,2.736384616042244,2.464580496220852
2025-05-27,2.7646363122413704,2.843220264133533,2.741084101641313,2.509517593632178
2025-05-28,2.8143846628042204,2.8441172780565687,2.7518491988169487,2.507136250986172
2025-05-29,2.8545894316665947,2.8404578886898113,2.7604929908018403,2.441374484415012
2025-05-30,2.7695380770035287,2.797132443032478,2.768493342454308,2.258843213996168
2025-05-31,2.4428261336197297,2.7452804899713663,2.7678261112119,2.320183461459267
2025-06-01,2.418967612650521,2.6940190136374613,2.763753178453528,2.422128457531472
2025-06-02,2.464580496220852,2.6470746751724024,2.7622806999584584,2.422123978977122
2025-06-03,2.509517593632178,2.6106291439425178,2.7650631726759616,2.543809448553378
2025-06-04,2.507136250986172,2.566736513682797,2.771183024422881,2.655362637511812
2025-06-05,2.441374484415012,2.50770580693257,2.7753469420371943,2.5716961948060124
2025-06-06,2.258843213996168,2.434749397931519,2.7730042798823584,2.381016152797045
2025-06-07,2.320183461459267,2.4172290161943097,2.774179949513026,2.234765871964421
2025-06-08,2.422128457531472,2.417680565463017,2.7641671088605615,2.238609217844003
2025-06-09,2.422123978977122,2.411615348713913,2.7483037246437894,2.2268554528070115
2025-06-10,2.543809448553378,2.416514185131227,2.7213648463589024,2.2881559378389857
2025-06-11,2.655362637511812,2.437689383206319,2.70529351291279,2.150666822664757
2025-06-12,2.5716961948060124,2.4563067704050328,2.6849297163794814,2.1838916614514
2025-06-13,2.381016152797045,2.473760047376587,2.65695969870834,2.181889353831061
2025-06-14,2.234765871964421,2.4615575345916088,2.629797295489624,2.073041403566887
2025-06-15,2.238609217844003,2.435340500350542,2.6086394560757875,1.9565448475653129
2025-06-16,2.2268554528070115,2.4074449966119547,2.5892614849397146,1.8967218593053334
2025-06-17,2.2881559378389857,2.370923066509899,2.57580338517301,2.1343240452174768
2025-06-18,2.150666822664757,2.298823664388891,2.5535605734431455,2.185525814113519
2025-06-19,2.1838916614514,2.2434230167668034,2.5341188367378797,2.1378330940996557
2025-06-20,2.181889353831061,2.214976331200234,2.5132449630208162,2.050609161064101
2025-06-21,2.073041403566887,2.191872835714872,2.486339504565249,2.112553910266492
2025-06-22,1.9565448475653129,2.1515779256750593,2.449130459597264,2.1704100566149913
2025-06-23,1.8967218593053334,2.104415983746248,2.4188281947391914,2.262159994562039
