timestamp,price,MA7,MA30,target_price
2025-04-16,126.3038818388089,124.1937667158924,125.38023136207421,148.80397504642707
2025-04-17,131.4761427933663,125.98137559621003,125.48677580380827,150.9999108899842
2025-04-18,134.6151648808524,129.08551793146802,125.79581262838568,152.3299363576059
2025-04-19,133.9760882871713,130.8831740579587,125.74092351481627,150.92008896105446
2025-04-20,139.64248014652355,131.95290189373716,126.13979737806211,149.14633083954075
2025-04-21,137.6315829179827,133.2953075558008,126.45285886785796,148.2466719511348
2025-04-22,136.3303974884886,134.28224833617054,126.71747632021695,147.99083303267335
2025-04-23,148.80397504642707,137.49654736583028,127.27423986550272,146.49305755147196
2025-04-24,150.9999108899842,140.28565709391856,127.62159126937443,147.73348327834748
2025-04-25,152.3299363576059,142.81633873345476,127.90148743671494,150.76046702861854
2025-04-26,150.92008896105446,145.2369102582952,128.36237898436315,147.97213909446802
2025-04-27,149.14633083954075,146.59460321444053,128.72129070122884,146.79754814764868
2025-04-28,148.2466719511348,148.11104450489083,129.34797253898367,143.9823040324787
2025-04-29,147.99083303267335,149.7768210112029,130.13093708738327,146.81070557078957
2025-04-30,146.49305755147196,149.44668994049508,130.86135067466654,146.90938773866714
2025-05-01,147.73348327834748,148.98005742454694,131.62359416965867,147.20059726659957
2025-05-02,150.76046702861854,148.75584752040592,132.42204517657424,163.41627317514832
2025-05-03,147.97213909446802,148.33471182517926,133.41826628433753,172.6970765026263
2025-05-04,146.79754814764868,147.99917144062326,134.40508615977677,177.3428319704922
2025-05-05,143.9823040324787,147.3899760236724,135.1140604721275,172.85779222329435
2025-05-06,146.81070557078957,147.22138638626043,136.0021379226614,174.41950190990173
2025-05-07,146.90938773866714,147.28086212728832,137.37361250937028,184.05379777179434
2025-05-08,147.20059726659957,147.20473555418147,138.7204069047366,176.45507175799847
2025-05-09,163.41627317514832,149.01270786082858,140.651397782943,168.75269732863256
2025-05-10,172.6970765026263,152.54484177627975,142.44253764532579,167.76812404954248
2025-05-11,177.3428319704922,156.90845375097166,144.59109309320732,165.9394166641985
2025-05-12,172.85779222329435,161.03352349251676,146.30660298725925,171.54067495745267
2025-05-13,174.41950190990173,164.9776372552471,147.71544020772015,166.7148813421899
2025-05-14,184.05379777179434,170.28398154569385,149.5760753573287,168.38572912424627
2025-05-15,176.45507175799847,174.46319218732225,151.143850681732,173.96771434765478
2025-05-16,168.75269732863256,175.22553849496288,152.55881119805946,179.57884486750282
2025-05-17,167.76812404954248,174.52140243023658,153.76854390659864,174.43566967519817
2025-05-18,165.9394166641985,172.89234310076606,154.8126856327102,175.9976176396849
2025-05-19,171.54067495745267,172.70418349136008,156.06483852171957,175.13203918726265
2025-05-20,166.7148813421899,171.60352341025845,156.96725189490843,174.71672204451494
2025-05-21,168.38572912424627,169.36522788918015,157.99239010178388,176.57784495904014
2025-05-22,173.96771434765478,169.00989111627388,159.24696733042276,172.12073410994773
2025-05-23,179.57884486750282,170.55648362182677,160.27279632445865,166.83894593726552
2025-05-24,174.43566967519817,171.50899013977758,161.05398828396574,156.51262963204462
2025-05-25,175.9976176396849,172.94587599341847,161.84291099336835,156.86968538083693
2025-05-26,175.13203918726265,173.4589280262485,162.64997600090868,157.63092185153255
2025-05-27,174.71672204451494,174.60204812658066,163.5023223744078,156.97126157615844
2025-05-28,176.57784495904014,175.77235038869406,164.44669480800468,155.57609294535118
2025-05-29,172.12073410994773,175.50849606902162,165.2510248439138,153.52933334658826
2025-05-30,166.83894593726552,173.68851050755916,165.92922112344024,144.54778524030908
2025-05-31,156.51262963204462,171.12807621568007,166.22185933523014,148.27289869882955
2025-06-01,156.86968538083693,168.39551446441607,166.42549994697077,150.07536034230216
2025-06-02,157.63092185153255,165.89535484502605,166.74745937220627,152.50446458828966
2025-06-03,156.97126157615844,163.36028906383225,167.08658315315657,161.15980951265985
2025-06-04,155.57609294535118,160.3600387761624,167.47304278358567,164.9644225697288
2025-06-05,153.52933334658826,157.70412438139678,167.69699704277895,161.01986639557893
2025-06-06,144.54778524030908,154.51967285326015,167.61827695950035,152.6604566097001
2025-06-07,148.27289869882955,153.34256843422943,167.65402034057468,148.53042859104298
2025-06-08,150.07536034230216,152.3719505715816,167.20932324614648,144.75154594223267
2025-06-09,152.50446458828966,151.63959953397548,166.53623618233527,152.684889859998
2025-06-10,161.15980951265985,152.23796352490425,165.9968021004075,151.43554856186984
2025-06-11,164.9644225697288,153.57915347124393,165.733689778622,147.99188434299543
2025-06-12,161.01986639557893,154.64922962109972,165.28703526147788,146.27697674399295
2025-06-13,152.6604566097001,155.80818267386985,164.24059055607478,147.09924520457085
2025-06-14,148.53042859104298,155.8449726584718,163.30976911717624,140.04009054961782
2025-06-15,144.75154594223267,155.08442774417614,162.50973073762955,133.71000196412658
2025-06-16,152.684889859998,155.11020278299162,162.00695626464477,131.8134744866569
2025-06-17,151.43554856186984,153.7210226471645,161.52349399456713,144.7815680115998
2025-06-18,147.99188434299543,151.29637432905972,160.73853430741855,145.8019507474219
2025-06-19,146.27697674399295,149.190247235976,160.057270820812,143.37011953879949
2025-06-20,147.09924520457085,148.39578846381465,159.3477213568228,138.97799072607012
2025-06-21,140.04009054961782,147.18288302932538,158.21680056355493,142.12675809713753
2025-06-22,133.71000196412658,145.60551960388165,156.6878391334424,150.7812372563586
2025-06-23,131.8134744866569,142.62388883626147,155.26709929382434,153.31879559308874
2025-06-24,144.7815680115998,141.67332018622292,154.22656430622152,154.9374500694811
2025-06-25,145.8019507474219,141.36047252971238,153.24889469156014,146.84115991278014
2025-06-26,143.37011953879949,140.94520721468476,152.20400794136964,152.1680329188485
2025-06-27,138.97799072607012,139.7850280034704,150.9506794669373,152.28063806980848
2025-06-28,142.12675809713753,140.08312336740178,149.95088026651027,147.76302956048175
2025-06-29,150.7812372563586,142.52187126629204,149.41562331048007,147.60067170952217
2025-06-30,153.31879559308874,145.59405999578232,149.30916217584817,151.92103968743746
2025-07-01,154.9374500694811,147.04490028976534,149.24475433213632,148.79005045485957
2025-07-02,146.84115991278014,147.1933587419594,148.88509560084458,151.83083400485827
2025-07-03,152.1680329188485,148.45020351053782,148.72498797893425,157.20772193763892
2025-07-04,152.28063806980848,150.35058170250042,148.6151394830828,163.85821380442644
2025-07-05,147.76302956048175,151.155763340121,148.42292935687928,162.75319398002793
2025-07-06,147.60067170952217,150.70139683343012,148.52469223918635,160.46917812212587
2025-07-07,151.92103968743746,150.50171741833705,148.64629693880664,161.2426294578984
2025-07-08,148.79005045485957,149.62351747339113,148.6034532758919,162.28222240485653
2025-07-09,151.83083400485827,150.33632805797376,148.58099892311083,163.96583057213138
2025-07-10,157.20772193763892,151.05628363208666,148.44926267061012,173.8289647474319
2025-07-11,163.85821380442644,152.71022302274636,148.41238904510007,176.0976453468298
2025-07-12,162.75319398002793,154.85167508268154,148.4701666312484,177.36979874415755
2025-07-13,160.46917812212587,156.69003314162492,148.73045734832922,176.91082733883786
2025-07-14,161.2426294578984,158.02168882311935,149.1541973772244,180.99223128612934
2025-07-15,162.28222240485653,159.94914195883322,149.73855325931189,196.42381167802614
2025-07-16,163.96583057213138,161.68271289701508,150.11458461638298,205.2909062553001
2025-07-17,173.8289647474319,164.0571761555569,150.86103182256838,189.5923023530127
2025-07-18,176.0976453468298,165.80566637590027,151.79789052269618,182.56084286755046
2025-07-19,177.36979874415755,167.89375277077593,152.8343179227017,186.17182549934944
2025-07-20,176.91082733883786,170.24255980173479,153.82803732717724,184.9395837508933
2025-07-21,180.99223128612934,173.06393149148207,155.19310868506096,188.5758287219798
