timestamp,price,MA7,MA30,target_price
2025-04-16,0.9999497641798489,0.9997423848327406,0.9997425057040721,1.0004298063652504
2025-04-17,1.000002611700067,0.9997767365189969,0.9997448669513729,1.0003852686057302
2025-04-18,1.00000586634771,0.9998612760285598,0.999751890148023,1.0003890021201753
2025-04-19,0.9998455446122065,0.9999063224772785,0.9997383668173271,1.0006110387102658
2025-04-20,0.9999083639300109,0.9999082419160211,0.9997551679748129,1.0003249262539928
2025-04-21,0.9999760948031948,0.9999459529125776,0.9997666173189443,1.00033375492636
2025-04-22,1.0000096563092031,0.9999568431260345,0.9997725628696992,1.0002202294721647
2025-04-23,1.0004298063652504,1.000025420581092,0.9997880872761785,1.0002713897319473
2025-04-24,1.0003852686057302,1.0000800858533294,0.9997952266418764,1.000085396458574
2025-04-25,1.0003890021201753,1.0001348195351103,0.999802584653668,1.0002902932609476
2025-04-26,1.0006110387102658,1.000244175834833,0.9998202838749636,1.0003720380689882
2025-04-27,1.0003249262539928,1.000303684738259,0.9998395861772355,1.0002291163925612
2025-04-28,1.00033375492636,1.0003547790415683,0.9998668607847763,1.0000388198237913
2025-04-29,1.0002202294721647,1.0003848609219914,0.9998851534485015,0.9999183177679312
2025-04-30,1.0002713897319473,1.0003622299743766,0.9999012540396442,0.9999414709946485
2025-05-01,1.000085396458574,1.0003193910962114,0.9999107733313892,1.0001813000419701
2025-05-02,1.0002902932609476,1.0003052898306075,0.9999210305950067,0.9999326461630238
2025-05-03,1.0003720380689882,1.0002711468818535,0.9999412432447125,1.0000674187168492
2025-05-04,1.0002291163925612,1.0002574597587919,0.9999631567215517,1.000084338434013
2025-05-05,1.0000388198237913,1.0002153261727107,0.9999762348755827,1.0001889600333305
2025-05-06,0.9999183177679312,1.0001721959292487,0.9999866889975241,1.0000362715451414
2025-05-07,0.9999414709946485,1.000125064681063,1.0000140605853727,1.0001320179941608
2025-05-08,1.0001813000419701,1.000138765192977,1.0000337755344555,1.0001635958929476
2025-05-09,0.9999326461630238,1.0000876727504162,1.00006332155633,1.000133593656696
2025-05-10,1.0000674187168492,1.0000441557001107,1.0000734971836824,1.0002154837976236
2025-05-11,1.000084338434013,1.0000234731346038,1.0000958388054573,1.0003034339013903
2025-05-12,1.0001889600333305,1.0000449217359666,1.0001177968241959,1.0003100276018133
2025-05-13,1.0000362715451414,1.000061772275568,1.0001225082804068,1.0002580445896923
2025-05-14,1.0001320179941608,1.0000889932754984,1.0001365049526354,1.0002557843757724
2025-05-15,1.0001635958929476,1.0000864641113523,1.0001441773219002,1.0003630194083748
2025-05-16,1.000133593656696,1.0001151708961626,1.0001503049711284,1.0001861220516468
2025-05-17,1.0002154837976236,1.0001363230505589,1.0001574007077136,1.000092076028757
2025-05-18,1.0003034339013903,1.0001676224030416,1.0001673196261696,1.0002022766014327
2025-05-19,1.0003100276018133,1.0001849177699675,1.00018280239249,1.0003417873168594
2025-05-20,1.0002580445896923,1.0002165996334749,1.0001944584144793,1.0002640914987955
2025-05-21,1.0002557843757724,1.0002342805451336,1.0002037814002318,1.0004200223221857
2025-05-22,1.0003630194083748,1.000262769618766,1.0002155601702043,1.0001814586820421
2025-05-23,1.0001861220516468,1.0002702736751876,1.0002074373597507,0.9999495541528401
2025-05-24,1.000092076028757,1.000252643993921,1.0001976642738517,1.000247715130016
2025-05-25,1.0002022766014327,1.00023819295107,1.0001914400898935,1.0003264594318246
2025-05-26,1.0003417873168594,1.0002427300532193,1.0001824650434468,1.0003716820883177
2025-05-27,1.0002640914987955,1.000243593897377,1.0001804372182734,1.0003849075983908
2025-05-28,1.0004200223221857,1.0002670564611502,1.0001833127981343,1.0005530007046008
2025-05-29,1.0001814586820421,1.0002411192145313,1.0001820204384635,1.0004200584852525
2025-05-30,0.9999495541528401,1.000207323800416,1.0001712925858266,1.000360290202957
2025-05-31,1.000247715130016,1.000229557957739,1.000176703208208,1.0006511503587576
2025-06-01,1.0003264594318246,1.0002472983620805,1.0001779087472373,1.000430700769271
2025-06-02,1.0003716820883177,1.0002515690437173,1.000177896881215,1.0003473899852149
2025-06-03,1.0003849075983908,1.0002688284865167,1.0001830899214093,1.000286795454842
2025-06-04,1.0005530007046008,1.0002878253982903,1.000200229284103,1.00006453655806
2025-06-05,1.0004200584852525,1.0003219110844632,1.0002169539746804,1.0001404992361649
2025-06-06,1.000360290202957,1.0003805876630512,1.0002309146149573,1.0002698057743862
2025-06-07,1.0006511503587576,1.0004382212671572,1.0002465762921835,1.00031779192818
2025-06-08,1.000430700769271,1.0004531128867924,1.0002631781123916,1.0003010126168363
2025-06-09,1.0003473899852149,1.0004496425863494,1.000272510488004,1.0000315872512937
2025-06-10,1.000286795454842,1.000435626565842,1.000279259055365,1.000366762933256
2025-06-11,1.00006453655806,1.0003658459734794,1.0002751116061892,1.0000213122909019
2025-06-12,1.0001404992361649,1.0003259089378953,1.0002785858625567,1.0001544327405687
2025-06-13,1.0002698057743862,1.0003129825909567,1.0002831787885642,1.0000575884313008
2025-06-14,1.00031779192818,1.0002653599580171,1.0002883186564053,1.000016779381578
2025-06-15,1.0003010126168363,1.0002468330790977,1.0002938992884098,1.0001771868169653
2025-06-16,1.0000315872512937,1.0002017184028233,1.0002877694035324,1.0001760035164122
2025-06-17,1.000366762933256,1.0002131423283112,1.0002898803712612,1.0005680858193842
2025-06-18,1.0000213122909019,1.0002069674330027,1.0002802565275641,1.0004180868065167
2025-06-19,1.0001544327405687,1.0002089579336317,1.0002768027992601,1.0004815192680219
